Epoch: 051, Train Loss: 0.067, Val Loss: 0.711, Train Acc: 1.000 Test Acc: 0.793 Val Acc: 0.760
Epoch: 052, Train Loss: 0.046, Val Loss: 0.709, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.764
Epoch: 053, Train Loss: 0.066, Val Loss: 0.705, Train Acc: 1.000 Test Acc: 0.795 Val Acc: 0.766
Epoch: 054, Train Loss: 0.047, Val Loss: 0.700, Train Acc: 1.000 Test Acc: 0.794 Val Acc: 0.772
Epoch: 055, Train Loss: 0.054, Val Loss: 0.695, Train Acc: 1.000 Test Acc: 0.798 Val Acc: 0.772
Epoch: 056, Train Loss: 0.067, Val Loss: 0.690, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.776
Epoch: 057, Train Loss: 0.057, Val Loss: 0.687, Train Acc: 1.000 Test Acc: 0.797 Val Acc: 0.776
Epoch: 058, Train Loss: 0.038, Val Loss: 0.687, Train Acc: 1.000 Test Acc: 0.797 Val Acc: 0.780
Epoch: 059, Train Loss: 0.055, Val Loss: 0.688, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.778
Epoch: 060, Train Loss: 0.061, Val Loss: 0.688, Train Acc: 1.000 Test Acc: 0.795 Val Acc: 0.778
Epoch: 061, Train Loss: 0.035, Val Loss: 0.688, Train Acc: 1.000 Test Acc: 0.794 Val Acc: 0.780
Epoch: 062, Train Loss: 0.055, Val Loss: 0.686, Train Acc: 1.000 Test Acc: 0.793 Val Acc: 0.784
Epoch: 063, Train Loss: 0.035, Val Loss: 0.686, Train Acc: 1.000 Test Acc: 0.792 Val Acc: 0.780
Epoch: 064, Train Loss: 0.043, Val Loss: 0.685, Train Acc: 1.000 Test Acc: 0.792 Val Acc: 0.780
Epoch: 065, Train Loss: 0.042, Val Loss: 0.684, Train Acc: 1.000 Test Acc: 0.791 Val Acc: 0.782
Epoch: 066, Train Loss: 0.037, Val Loss: 0.684, Train Acc: 1.000 Test Acc: 0.789 Val Acc: 0.782
Epoch: 067, Train Loss: 0.043, Val Loss: 0.685, Train Acc: 1.000 Test Acc: 0.789 Val Acc: 0.780
Epoch: 068, Train Loss: 0.046, Val Loss: 0.688, Train Acc: 1.000 Test Acc: 0.788 Val Acc: 0.780
Epoch: 069, Train Loss: 0.041, Val Loss: 0.692, Train Acc: 1.000 Test Acc: 0.786 Val Acc: 0.776
Epoch: 070, Train Loss: 0.049, Val Loss: 0.695, Train Acc: 1.000 Test Acc: 0.788 Val Acc: 0.772
Epoch: 071, Train Loss: 0.047, Val Loss: 0.698, Train Acc: 1.000 Test Acc: 0.787 Val Acc: 0.772
Epoch: 072, Train Loss: 0.046, Val Loss: 0.699, Train Acc: 1.000 Test Acc: 0.787 Val Acc: 0.772
Epoch: 073, Train Loss: 0.054, Val Loss: 0.702, Train Acc: 1.000 Test Acc: 0.785 Val Acc: 0.774
Epoch: 074, Train Loss: 0.050, Val Loss: 0.705, Train Acc: 1.000 Test Acc: 0.783 Val Acc: 0.770
Epoch: 075, Train Loss: 0.049, Val Loss: 0.706, Train Acc: 1.000 Test Acc: 0.783 Val Acc: 0.770
Epoch: 076, Train Loss: 0.045, Val Loss: 0.709, Train Acc: 1.000 Test Acc: 0.781 Val Acc: 0.772
Epoch: 077, Train Loss: 0.058, Val Loss: 0.714, Train Acc: 1.000 Test Acc: 0.779 Val Acc: 0.768
Epoch: 078, Train Loss: 0.044, Val Loss: 0.717, Train Acc: 1.000 Test Acc: 0.778 Val Acc: 0.766
Epoch: 079, Train Loss: 0.039, Val Loss: 0.718, Train Acc: 1.000 Test Acc: 0.776 Val Acc: 0.766
Epoch: 080, Train Loss: 0.047, Val Loss: 0.719, Train Acc: 1.000 Test Acc: 0.779 Val Acc: 0.762
Epoch: 081, Train Loss: 0.040, Val Loss: 0.717, Train Acc: 1.000 Test Acc: 0.778 Val Acc: 0.760
Epoch: 082, Train Loss: 0.041, Val Loss: 0.714, Train Acc: 1.000 Test Acc: 0.779 Val Acc: 0.760
Epoch: 083, Train Loss: 0.068, Val Loss: 0.715, Train Acc: 1.000 Test Acc: 0.779 Val Acc: 0.760
Epoch: 084, Train Loss: 0.048, Val Loss: 0.714, Train Acc: 1.000 Test Acc: 0.781 Val Acc: 0.762
Epoch: 085, Train Loss: 0.034, Val Loss: 0.714, Train Acc: 1.000 Test Acc: 0.783 Val Acc: 0.766
Epoch: 086, Train Loss: 0.053, Val Loss: 0.714, Train Acc: 1.000 Test Acc: 0.783 Val Acc: 0.766
Epoch: 087, Train Loss: 0.050, Val Loss: 0.713, Train Acc: 1.000 Test Acc: 0.783 Val Acc: 0.764
Epoch: 088, Train Loss: 0.042, Val Loss: 0.709, Train Acc: 1.000 Test Acc: 0.784 Val Acc: 0.764
Epoch: 089, Train Loss: 0.044, Val Loss: 0.705, Train Acc: 1.000 Test Acc: 0.788 Val Acc: 0.762
Epoch: 090, Train Loss: 0.037, Val Loss: 0.701, Train Acc: 1.000 Test Acc: 0.793 Val Acc: 0.766
Epoch: 091, Train Loss: 0.026, Val Loss: 0.697, Train Acc: 1.000 Test Acc: 0.795 Val Acc: 0.772
Epoch: 092, Train Loss: 0.043, Val Loss: 0.695, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.770
Epoch: 093, Train Loss: 0.044, Val Loss: 0.692, Train Acc: 1.000 Test Acc: 0.801 Val Acc: 0.768
Epoch: 094, Train Loss: 0.036, Val Loss: 0.691, Train Acc: 1.000 Test Acc: 0.801 Val Acc: 0.768
Epoch: 095, Train Loss: 0.055, Val Loss: 0.691, Train Acc: 1.000 Test Acc: 0.799 Val Acc: 0.772
Epoch: 096, Train Loss: 0.037, Val Loss: 0.692, Train Acc: 1.000 Test Acc: 0.800 Val Acc: 0.772
Epoch: 097, Train Loss: 0.036, Val Loss: 0.694, Train Acc: 1.000 Test Acc: 0.798 Val Acc: 0.770
Epoch: 098, Train Loss: 0.037, Val Loss: 0.697, Train Acc: 1.000 Test Acc: 0.794 Val Acc: 0.768
Epoch: 099, Train Loss: 0.047, Val Loss: 0.700, Train Acc: 1.000 Test Acc: 0.790 Val Acc: 0.768
Epoch: 100, Train Loss: 0.043, Val Loss: 0.702, Train Acc: 1.000 Test Acc: 0.788 Val Acc: 0.768
Epoch: 101, Train Loss: 0.043, Val Loss: 0.703, Train Acc: 1.000 Test Acc: 0.790 Val Acc: 0.766
Epoch: 102, Train Loss: 0.032, Val Loss: 0.704, Train Acc: 1.000 Test Acc: 0.788 Val Acc: 0.766
Epoch: 103, Train Loss: 0.041, Val Loss: 0.704, Train Acc: 1.000 Test Acc: 0.789 Val Acc: 0.766
Epoch: 104, Train Loss: 0.031, Val Loss: 0.704, Train Acc: 1.000 Test Acc: 0.789 Val Acc: 0.770
Epoch: 105, Train Loss: 0.047, Val Loss: 0.700, Train Acc: 1.000 Test Acc: 0.792 Val Acc: 0.770
Epoch: 106, Train Loss: 0.044, Val Loss: 0.697, Train Acc: 1.000 Test Acc: 0.792 Val Acc: 0.766
Epoch: 107, Train Loss: 0.041, Val Loss: 0.695, Train Acc: 1.000 Test Acc: 0.793 Val Acc: 0.770
Epoch: 108, Train Loss: 0.027, Val Loss: 0.692, Train Acc: 1.000 Test Acc: 0.797 Val Acc: 0.770
Epoch: 109, Train Loss: 0.056, Val Loss: 0.690, Train Acc: 1.000 Test Acc: 0.798 Val Acc: 0.770
Epoch: 110, Train Loss: 0.045, Val Loss: 0.690, Train Acc: 1.000 Test Acc: 0.795 Val Acc: 0.774
Epoch: 111, Train Loss: 0.023, Val Loss: 0.691, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.774
Epoch: 112, Train Loss: 0.029, Val Loss: 0.691, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.774
Epoch: 113, Train Loss: 0.052, Val Loss: 0.693, Train Acc: 1.000 Test Acc: 0.797 Val Acc: 0.774
Epoch: 114, Train Loss: 0.029, Val Loss: 0.694, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.774
Epoch: 115, Train Loss: 0.043, Val Loss: 0.695, Train Acc: 1.000 Test Acc: 0.794 Val Acc: 0.772
Epoch: 116, Train Loss: 0.040, Val Loss: 0.699, Train Acc: 1.000 Test Acc: 0.793 Val Acc: 0.772
Epoch: 117, Train Loss: 0.034, Val Loss: 0.704, Train Acc: 1.000 Test Acc: 0.792 Val Acc: 0.770
Epoch: 118, Train Loss: 0.037, Val Loss: 0.710, Train Acc: 1.000 Test Acc: 0.793 Val Acc: 0.766
Epoch: 119, Train Loss: 0.042, Val Loss: 0.719, Train Acc: 1.000 Test Acc: 0.792 Val Acc: 0.764
Epoch: 120, Train Loss: 0.034, Val Loss: 0.729, Train Acc: 1.000 Test Acc: 0.791 Val Acc: 0.764
Epoch: 121, Train Loss: 0.051, Val Loss: 0.735, Train Acc: 1.000 Test Acc: 0.795 Val Acc: 0.764
Epoch: 122, Train Loss: 0.039, Val Loss: 0.736, Train Acc: 1.000 Test Acc: 0.795 Val Acc: 0.760
Epoch: 123, Train Loss: 0.046, Val Loss: 0.732, Train Acc: 1.000 Test Acc: 0.791 Val Acc: 0.762
Epoch: 124, Train Loss: 0.038, Val Loss: 0.727, Train Acc: 1.000 Test Acc: 0.789 Val Acc: 0.768
Epoch: 125, Train Loss: 0.032, Val Loss: 0.718, Train Acc: 1.000 Test Acc: 0.792 Val Acc: 0.768
Epoch: 126, Train Loss: 0.045, Val Loss: 0.710, Train Acc: 1.000 Test Acc: 0.793 Val Acc: 0.770
Epoch: 127, Train Loss: 0.030, Val Loss: 0.703, Train Acc: 1.000 Test Acc: 0.798 Val Acc: 0.768
Epoch: 128, Train Loss: 0.032, Val Loss: 0.697, Train Acc: 1.000 Test Acc: 0.797 Val Acc: 0.768
Epoch: 129, Train Loss: 0.040, Val Loss: 0.693, Train Acc: 1.000 Test Acc: 0.801 Val Acc: 0.772
Epoch: 130, Train Loss: 0.023, Val Loss: 0.692, Train Acc: 1.000 Test Acc: 0.802 Val Acc: 0.772
Epoch: 131, Train Loss: 0.037, Val Loss: 0.693, Train Acc: 1.000 Test Acc: 0.801 Val Acc: 0.772
Epoch: 132, Train Loss: 0.034, Val Loss: 0.696, Train Acc: 1.000 Test Acc: 0.799 Val Acc: 0.772
Epoch: 133, Train Loss: 0.057, Val Loss: 0.700, Train Acc: 1.000 Test Acc: 0.799 Val Acc: 0.780
Epoch: 134, Train Loss: 0.026, Val Loss: 0.706, Train Acc: 1.000 Test Acc: 0.796 Val Acc: 0.778
Epoch: 135, Train Loss: 0.031, Val Loss: 0.712, Train Acc: 1.000 Test Acc: 0.794 Val Acc: 0.778
Epoch: 136, Train Loss: 0.026, Val Loss: 0.717, Train Acc: 1.000 Test Acc: 0.794 Val Acc: 0.778
Epoch: 137, Train Loss: 0.033, Val Loss: 0.723, Train Acc: 1.000 Test Acc: 0.790 Val Acc: 0.776
Epoch: 138, Train Loss: 0.042, Val Loss: 0.724, Train Acc: 1.000 Test Acc: 0.791 Val Acc: 0.774
Epoch: 139, Train Loss: 0.041, Val Loss: 0.727, Train Acc: 1.000 Test Acc: 0.793 Val Acc: 0.770
Epoch: 140, Train Loss: 0.030, Val Loss: 0.729, Train Acc: 1.000 Test Acc: 0.794 Val Acc: 0.770
Epoch: 141, Train Loss: 0.033, Val Loss: 0.728, Train Acc: 1.000 Test Acc: 0.792 Val Acc: 0.766
